timestamp,scan frequency,wavelength,current,voltage,emission,system health
2023-07-26 15:09:57,20.000043151667345,1560.0007724762422,0.00843492586490939,9.79,False,0
2023-07-26 15:10:01,20.000043151667345,1560.0007724762422,-0.01686985172981878,9.8305,False,0
2023-07-26 15:10:06,20.000043151667345,1560.0007724762422,-0.02530477759472817,9.763000000000002,False,0
2023-07-26 15:10:09,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.79,False,0
2023-07-26 15:10:13,20.000043151667345,1560.0007724762422,0.0,9.8035,False,0
2023-07-26 15:10:52,20.000043151667345,1560.0007724762422,0.00843492586490939,9.776499999999999,False,0
2023-07-26 15:10:57,20.000043151667345,1560.0007724762422,-0.01686985172981878,9.8035,False,0
2023-07-26 15:11:00,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.763000000000002,False,0
2023-07-26 15:11:05,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.776499999999999,False,0
2023-07-26 15:11:08,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.749499999999998,False,0
2023-07-26 15:11:12,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.776499999999999,False,0
2023-07-26 15:11:17,20.000043151667345,1560.0007724762422,-0.01686985172981878,9.817,False,0
2023-07-26 15:11:20,20.000043151667345,1560.0007724762422,-0.02530477759472817,9.776499999999999,False,0
2023-07-26 15:11:25,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.776499999999999,False,0
2023-07-26 15:11:29,20.000043151667345,1560.0007724762422,0.00843492586490939,9.817,False,0
2023-07-26 15:11:32,20.000043151667345,1560.0007724762422,0.03373970345963756,9.79,False,0
2023-07-26 15:11:36,20.000043151667345,1560.0007724762422,0.0,9.776499999999999,False,0
2023-07-26 15:11:37,20.000043151667345,1560.0007724762422,0.0,9.749499999999998,False,0
2023-07-26 15:11:41,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.763000000000002,False,0
2023-07-26 15:11:45,20.000043151667345,1560.0007724762422,-0.01686985172981878,9.776499999999999,False,0
2023-07-26 15:11:48,20.000043151667345,1560.0007724762422,0.0,9.763000000000002,False,0
2023-07-26 15:11:52,20.000043151667345,1560.0007724762422,0.0,9.776499999999999,False,0
2023-07-26 15:11:55,20.000043151667345,1560.0007724762422,-0.01686985172981878,9.79,False,0
2023-07-26 15:12:00,20.000043151667345,1560.0007724762422,0.0,9.8305,False,0
2023-07-26 15:12:03,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.79,False,0
2023-07-26 15:12:07,20.000043151667345,1560.0007724762422,0.01686985172981878,9.763000000000002,False,0
2023-07-26 15:12:12,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.79,False,0
2023-07-26 15:12:15,20.000043151667345,1560.0007724762422,0.00843492586490939,9.79,False,0
2023-07-26 15:12:20,20.000043151667345,1560.0007724762422,-0.01686985172981878,9.8035,False,0
2023-07-26 15:12:23,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.776499999999999,False,0
2023-07-26 15:12:27,20.000043151667345,1560.0007724762422,-0.01686985172981878,9.79,False,0
2023-07-26 15:12:32,20.000043151667345,1560.0007724762422,-0.01686985172981878,9.776499999999999,False,0
2023-07-26 15:12:34,20.000043151667345,1560.0007724762422,-0.03373970345963756,9.749499999999998,False,0
2023-07-26 15:12:36,20.000043151667345,1560.0007724762422,-0.02530477759472817,9.79,False,0
2023-07-26 15:12:39,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.749499999999998,False,0
2023-07-26 15:12:42,20.000043151667345,1560.0007724762422,0.00843492586490939,9.776499999999999,False,0
2023-07-26 15:12:45,20.000043151667345,1560.0007724762422,0.0,9.8035,False,0
2023-07-26 15:12:47,20.000043151667345,1560.0007724762422,0.00843492586490939,9.763000000000002,False,0
2023-07-26 15:12:51,20.000043151667345,1560.0007724762422,-0.02530477759472817,9.8035,False,0
2023-07-26 15:12:53,20.000043151667345,1560.0007724762422,0.01686985172981878,9.817,False,0
2023-07-26 15:12:56,20.000043151667345,1560.0007724762422,0.01686985172981878,9.776499999999999,False,0
2023-07-26 15:12:58,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.776499999999999,False,0
2023-07-26 15:13:02,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.79,False,0
2023-07-26 15:13:04,20.000043151667345,1560.0007724762422,-0.02530477759472817,9.79,False,0
2023-07-26 15:13:07,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.8035,False,0
2023-07-26 15:13:11,20.000043151667345,1560.0007724762422,0.0,9.8035,False,0
2023-07-26 15:13:13,20.000043151667345,1560.0007724762422,0.00843492586490939,9.749499999999998,False,0
2023-07-26 15:13:16,20.000043151667345,1560.0007724762422,-0.03373970345963756,9.776499999999999,False,0
2023-07-26 15:13:20,20.000043151667345,1560.0007724762422,0.00843492586490939,9.8035,False,0
2023-07-26 15:13:22,20.000043151667345,1560.0007724762422,-0.00843492586490939,9.763000000000002,False,0
2023-07-26 15:13:24,20.000043151667345,1560.0007724762422,-0.01686985172981878,9.817,False,0
2023-07-26 15:13:27,20.000043151667345,1560.0007724762422,-0.01686985172981878,9.8305,False,0
